occurrenceID,country,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,datasetID,.ok_for_analysis,eventDate,changes
ELE2025_45,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.5792459787633,-70.7479314050855,0,ELE2025,TRUE,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_46,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.5792459787633,-70.7479314050855,0,ELE2025,TRUE,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_47,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.5792459787633,-70.7479314050855,0,ELE2025,TRUE,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_48,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.5792459787633,-70.7479314050855,0,ELE2025,TRUE,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_49,República Dominicana,DOM,Santiago,Recinto Universitario Universidad ISA,19.4486706591443,-70.744388613921,0,ELE2025,TRUE,2021-10-17,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_50,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.5792459787633,-70.7479314050855,0,ELE2025,TRUE,2022-04-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_51,República Dominicana,DOM,Santiago,Parque Nacional Armando Bermúdez,19.1858274863941,-71.0132633935564,0,ELE2025,TRUE,2021-12-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_52,República Dominicana,DOM,Hermanas Mirabal,"Salcedo, Ojo de Agua",,,,ELE2025,FALSE,2022-06-29,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_53,República Dominicana,DOM,Santiago,Parque Nacional Armando Bermúdez,19.273198,-71.056611,0,ELE2025,TRUE,2022-08-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_54,República Dominicana,DOM,Santiago,Parque Nacional Armando Bermúdez,19.273198,-71.056611,0,ELE2025,TRUE,2022-08-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_55,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,,,,ELE2025,FALSE,2023-10-01,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_56,República Dominicana,DOM,Santiago Rodríguez,"Los Ramones, Palmarejo",19.371083,-71.290167,0,ELE2025,FALSE,2024-06-05,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_57,República Dominicana,DOM,Santiago Rodríguez,"Los Ramones, Palmarejo",19.376917,-71.300611,0,ELE2025,TRUE,2024-06-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_58,República Dominicana,DOM,Santiago,Recinto Universitario Universidad ISA,19.450861,-70.747417,0,ELE2025,TRUE,2024-06-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_59,República Dominicana,DOM,Santiago Rodríguez,"Los Ramones, Palmarejo",19.376028,-71.299194,0,ELE2025,TRUE,2024-06-22,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_60,República Dominicana,DOM,Santiago,"Santiago de los Caballeros, La Barranquita",19.424306,-70.727111,0,ELE2025,TRUE,2024-07-06,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_61,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.20425,-70.988083,1,ELE2025,TRUE,2024-06-01,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_62,República Dominicana,DOM,Puerto Plata,MONUMENTO NATURAL LOMA ISABEL DE TORRES,,,,ELE2025,FALSE,2023-09-14,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_63,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,,,,ELE2025,FALSE,2023-09-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_64,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2023-09-06,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_65,República Dominicana,DOM,Puerto Plata,MONUMENTO NATURAL LOMA ISABEL DE TORRES,,,,ELE2025,FALSE,2023-09-14,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_66,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2022-01-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_67,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2022-05-01,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_68,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2022-01-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_69,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2022-01-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_70,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2022-01-31,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_71,República Dominicana,DOM,Santiago Rodríguez,"Los Ramones, Palmarejo",19.3755,-71.296528,6,ELE2025,TRUE,2024-06-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_72,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.196833,-70.9935,5,ELE2025,TRUE,2024-07-27,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_73,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2024-08-02,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_74,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.198917,-70.995694,0,ELE2025,TRUE,2024-06-01,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_75,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.197839,-70.991808,0,ELE2025,TRUE,2024-07-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_76,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.197839,-70.991808,0,ELE2025,TRUE,2024-07-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_77,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.199556,-70.985303,0,ELE2025,TRUE,2024-06-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_78,República Dominicana,DOM,Santiago,"San José de las Matas, Matagrande",19.201969,-70.999686,0,ELE2025,TRUE,2024-07-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_79,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.58,-70.744,557,ELE2025,TRUE,2022-06-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_80,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.58,-70.744,557,ELE2025,TRUE,2022-06-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_81,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.58,-70.744,557,ELE2025,TRUE,2022-06-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_82,República Dominicana,DOM,La Vega,Reserva Científica Ébano Verde,1278,19.03774,5566,ELE2025,FALSE,2023-12-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_83,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.58,-70.744,557,ELE2025,TRUE,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_84,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.58,-70.745,557,ELE2025,TRUE,2021-12-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_85,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,19.36102,-70.15525,1,ELE2025,TRUE,2022-03-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_86,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,,,,ELE2025,FALSE,2023-09-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_87,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,,,,ELE2025,FALSE,2023-07-15,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_88,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,,,,ELE2025,FALSE,2023-09-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_89,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,,,,ELE2025,FALSE,2023-09-30,"change1: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_90,República Dominicana,DOM,Duarte,Reserva Científica Loma Quita Espuela,19.35636,-70.15736,1,ELE2025,TRUE,2022-03-02,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_91,República Dominicana,DOM,Santiago,Monumento Natural Pico Diego de Ocampo,19.579471,-70.744052,0,ELE2025,TRUE,2023-09-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
